datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-08 20:52:00,3.736,0.0,238.42,15.6,1.0,0.0,17.0
2007-02-08 20:53:00,3.892,0.046,238.39,16.4,1.0,0.0,17.0
2007-02-08 20:54:00,3.304,0.068,236.49,14.0,1.0,0.0,18.0
2007-02-08 20:55:00,3.282,0.0,236.58,13.8,2.0,0.0,17.0
2007-02-08 20:56:00,3.262,0.046,235.33,13.8,1.0,1.0,17.0
2007-02-08 20:57:00,3.284,0.046,235.02,14.0,1.0,2.0,17.0
2007-02-08 20:58:00,3.312,0.056,236.39,14.0,1.0,1.0,17.0
2007-02-08 20:59:00,3.32,0.058,236.41,14.0,2.0,1.0,17.0
2007-02-08 21:00:00,3.302,0.052,235.92,14.0,1.0,2.0,17.0
2007-02-08 21:01:00,3.316,0.054,236.48,14.0,1.0,1.0,17.0
2007-02-08 21:02:00,3.356,0.1,235.99,14.2,1.0,1.0,17.0
2007-02-08 21:03:00,3.398,0.174,235.27,14.4,1.0,2.0,17.0
2007-02-08 21:04:00,3.404,0.19,235.67,14.4,2.0,1.0,17.0
2007-02-08 21:05:00,3.352,0.206,235.12,14.2,0.0,1.0,17.0
2007-02-08 21:06:00,3.4,0.19,235.65,14.4,2.0,2.0,17.0
2007-02-08 21:07:00,4.094,0.182,236.3,17.8,10.0,1.0,17.0
2007-02-08 21:08:00,5.548,0.16,234.77,23.6,37.0,2.0,17.0
2007-02-08 21:09:00,5.58,0.166,235.79,23.6,38.0,1.0,17.0
2007-02-08 21:10:00,5.578,0.164,235.76,23.6,37.0,1.0,17.0
2007-02-08 21:11:00,5.56,0.162,235.23,23.6,38.0,1.0,17.0
2007-02-08 21:12:00,5.474,0.156,233.56,23.4,36.0,2.0,17.0
2007-02-08 21:13:00,5.576,0.162,235.23,23.6,37.0,1.0,17.0
2007-02-08 21:14:00,5.388,0.172,236.56,22.8,38.0,1.0,17.0
2007-02-08 21:15:00,4.486,0.18,237.72,19.0,38.0,1.0,3.0
2007-02-08 21:16:00,4.38,0.182,238.12,18.4,38.0,2.0,0.0
2007-02-08 21:17:00,4.372,0.18,237.91,18.4,38.0,1.0,0.0
2007-02-08 21:18:00,4.344,0.172,237.0,18.4,37.0,1.0,0.0
2007-02-08 21:19:00,4.272,0.05,237.61,18.0,38.0,1.0,0.0
2007-02-08 21:20:00,2.618,0.072,238.7,11.6,12.0,2.0,0.0
2007-02-08 21:21:00,2.102,0.08,239.2,8.8,1.0,1.0,0.0
2007-02-08 21:22:00,2.092,0.072,239.5,8.8,2.0,1.0,0.0
2007-02-08 21:23:00,2.09,0.072,239.91,8.8,1.0,1.0,0.0
2007-02-08 21:24:00,2.11,0.084,239.75,8.8,1.0,1.0,0.0
2007-02-08 21:25:00,2.17,0.18,240.6,9.0,1.0,2.0,0.0
2007-02-08 21:26:00,2.162,0.176,239.82,9.0,2.0,1.0,0.0
2007-02-08 21:27:00,2.118,0.08,240.84,8.8,1.0,0.0,0.0
2007-02-08 21:28:00,2.096,0.058,240.61,8.8,1.0,0.0,0.0
2007-02-08 21:29:00,2.098,0.06,240.92,8.8,1.0,0.0,0.0
2007-02-08 21:30:00,2.082,0.056,239.72,8.8,2.0,0.0,0.0
2007-02-08 21:31:00,2.094,0.058,240.61,8.8,1.0,0.0,0.0
2007-02-08 21:32:00,2.1,0.058,240.85,8.8,1.0,0.0,0.0
2007-02-08 21:33:00,2.104,0.058,240.89,8.8,1.0,0.0,0.0
2007-02-08 21:34:00,2.108,0.058,241.24,8.8,1.0,0.0,0.0
2007-02-08 21:35:00,2.116,0.064,241.98,8.8,2.0,0.0,0.0
2007-02-08 21:36:00,2.112,0.06,241.57,8.8,1.0,0.0,0.0
2007-02-08 21:37:00,2.112,0.06,241.27,8.8,1.0,0.0,0.0
2007-02-08 21:38:00,2.04,0.0,240.77,8.6,1.0,0.0,0.0
2007-02-08 21:39:00,2.044,0.0,241.0,8.6,2.0,0.0,0.0
2007-02-08 21:40:00,2.034,0.046,240.35,8.6,1.0,0.0,0.0
2007-02-08 21:41:00,2.036,0.0,240.27,8.6,1.0,0.0,0.0
2007-02-08 21:42:00,2.032,0.046,240.26,8.6,1.0,0.0,0.0
2007-02-08 21:43:00,2.05,0.0,241.72,8.6,2.0,0.0,0.0
2007-02-08 21:44:00,2.042,0.0,241.53,8.6,1.0,0.0,0.0
2007-02-08 21:45:00,1.998,0.064,239.93,8.4,1.0,0.0,0.0
2007-02-08 21:46:00,1.48,0.098,240.83,6.2,1.0,0.0,0.0
2007-02-08 21:47:00,1.466,0.092,240.1,6.0,2.0,0.0,0.0
2007-02-08 21:48:00,1.46,0.09,239.74,6.0,1.0,0.0,0.0
2007-02-08 21:49:00,1.472,0.094,240.64,6.0,1.0,0.0,0.0
2007-02-08 21:50:00,1.468,0.098,241.29,6.0,1.0,0.0,0.0
2007-02-08 21:51:00,1.476,0.102,242.0,6.0,2.0,0.0,0.0
2007-02-08 21:52:00,1.472,0.104,242.06,6.0,1.0,0.0,0.0
2007-02-08 21:53:00,1.524,0.098,241.18,6.2,1.0,0.0,0.0
2007-02-08 21:54:00,1.522,0.098,241.16,6.2,1.0,0.0,0.0
2007-02-08 21:55:00,1.514,0.098,241.18,6.2,2.0,0.0,0.0
2007-02-08 21:56:00,1.506,0.092,240.26,6.2,1.0,0.0,0.0
2007-02-08 21:57:00,1.504,0.092,240.19,6.2,1.0,0.0,0.0
2007-02-08 21:58:00,1.508,0.096,240.61,6.2,1.0,0.0,0.0
2007-02-08 21:59:00,1.496,0.098,240.68,6.2,1.0,0.0,0.0
2007-02-08 22:00:00,1.644,0.094,240.25,6.8,2.0,0.0,0.0
2007-02-08 22:01:00,1.444,0.0,240.27,6.0,1.0,0.0,0.0
2007-02-08 22:02:00,1.43,0.0,240.44,6.0,1.0,0.0,0.0
2007-02-08 22:03:00,1.428,0.0,240.03,6.0,1.0,0.0,0.0
2007-02-08 22:04:00,1.43,0.0,240.34,6.0,2.0,0.0,0.0
2007-02-08 22:05:00,1.43,0.0,240.48,6.0,1.0,0.0,0.0
2007-02-08 22:06:00,1.434,0.0,240.6,6.0,1.0,0.0,0.0
2007-02-08 22:07:00,1.436,0.0,241.68,6.0,1.0,0.0,0.0
2007-02-08 22:08:00,1.434,0.0,241.47,6.0,2.0,0.0,0.0
2007-02-08 22:09:00,1.42,0.0,241.17,5.8,1.0,0.0,0.0
2007-02-08 22:10:00,1.412,0.0,241.76,5.8,1.0,0.0,0.0
2007-02-08 22:11:00,1.466,0.05,241.1,6.0,1.0,0.0,0.0
2007-02-08 22:12:00,1.482,0.12,241.66,6.2,2.0,0.0,0.0
2007-02-08 22:13:00,1.452,0.134,242.3,6.0,0.0,0.0,0.0
2007-02-08 22:14:00,1.45,0.136,242.24,6.0,1.0,0.0,0.0
2007-02-08 22:15:00,1.426,0.1,241.81,5.8,0.0,0.0,0.0
2007-02-08 22:16:00,1.448,0.104,242.07,6.0,1.0,0.0,0.0
2007-02-08 22:17:00,1.428,0.118,240.54,6.0,0.0,0.0,0.0
2007-02-08 22:18:00,1.474,0.098,240.7,6.0,1.0,0.0,0.0
2007-02-08 22:19:00,1.484,0.098,241.73,6.2,2.0,0.0,0.0
2007-02-08 22:20:00,1.48,0.096,241.74,6.0,1.0,0.0,0.0
2007-02-08 22:21:00,1.466,0.086,240.98,6.0,1.0,0.0,0.0
2007-02-08 22:22:00,1.488,0.096,241.76,6.2,2.0,0.0,0.0
2007-02-08 22:23:00,1.902,0.094,241.77,7.8,1.0,0.0,0.0
2007-02-08 22:24:00,1.848,0.0,242.56,7.6,1.0,0.0,0.0
2007-02-08 22:25:00,1.79,0.0,241.76,7.4,1.0,0.0,0.0
2007-02-08 22:26:00,1.742,0.0,241.39,7.2,1.0,0.0,0.0
2007-02-08 22:27:00,1.794,0.084,241.52,7.4,0.0,0.0,0.0
2007-02-08 22:28:00,1.928,0.144,241.19,8.0,1.0,0.0,0.0
2007-02-08 22:29:00,2.646,0.122,239.39,11.8,11.0,0.0,0.0
2007-02-08 22:30:00,4.158,0.1,237.62,17.4,38.0,0.0,0.0
2007-02-08 22:31:00,4.156,0.1,237.83,17.4,37.0,0.0,0.0
2007-02-08 22:32:00,4.174,0.102,238.57,17.4,39.0,0.0,0.0
2007-02-08 22:33:00,4.19,0.106,239.26,17.4,38.0,0.0,0.0
2007-02-08 22:34:00,4.178,0.104,238.98,17.4,38.0,0.0,0.0
2007-02-08 22:35:00,4.168,0.102,238.74,17.4,38.0,0.0,0.0
2007-02-08 22:36:00,4.162,0.102,238.73,17.4,38.0,0.0,0.0
2007-02-08 22:37:00,3.658,0.1,240.28,15.2,38.0,0.0,0.0
2007-02-08 22:38:00,3.572,0.098,240.43,14.8,39.0,0.0,0.0
2007-02-08 22:39:00,3.656,0.098,240.67,15.2,38.0,0.0,0.0
2007-02-08 22:40:00,3.74,0.094,239.71,15.6,39.0,0.0,0.0
2007-02-08 22:41:00,3.8,0.094,239.87,15.8,38.0,0.0,0.0
2007-02-08 22:42:00,3.79,0.096,239.98,15.8,38.0,0.0,0.0
2007-02-08 22:43:00,3.582,0.076,239.99,14.8,38.0,0.0,0.0
2007-02-08 22:44:00,0.976,0.0,242.65,5.2,9.0,0.0,0.0
2007-02-08 22:45:00,0.584,0.0,243.23,2.4,0.0,0.0,0.0
2007-02-08 22:46:00,0.514,0.0,243.51,2.2,0.0,0.0,0.0
2007-02-08 22:47:00,0.552,0.0,244.03,2.2,0.0,0.0,0.0
2007-02-08 22:48:00,0.564,0.0,244.42,2.2,1.0,0.0,0.0
2007-02-08 22:49:00,1.178,0.0,243.33,5.2,0.0,0.0,9.0
2007-02-08 22:50:00,1.558,0.0,242.58,6.4,0.0,0.0,19.0
2007-02-08 22:51:00,1.55,0.0,242.4,6.4,0.0,0.0,18.0
2007-02-08 22:52:00,1.512,0.0,240.21,6.2,0.0,0.0,18.0
2007-02-08 22:53:00,1.492,0.0,240.8,6.2,0.0,0.0,18.0
2007-02-08 22:54:00,1.466,0.0,242.64,6.0,0.0,0.0,18.0
2007-02-08 22:55:00,1.474,0.0,243.49,6.0,0.0,0.0,19.0
2007-02-08 22:56:00,1.484,0.0,244.4,6.0,0.0,0.0,18.0
2007-02-08 22:57:00,1.53,0.066,244.2,6.2,0.0,0.0,18.0
2007-02-08 22:58:00,1.538,0.128,244.44,6.2,0.0,0.0,19.0
2007-02-08 22:59:00,1.48,0.126,243.55,6.0,0.0,0.0,18.0
2007-02-08 23:00:00,1.482,0.126,243.71,6.0,0.0,0.0,18.0
2007-02-08 23:01:00,1.482,0.128,243.83,6.0,0.0,0.0,18.0
2007-02-08 23:02:00,1.506,0.126,243.67,6.2,0.0,0.0,18.0
2007-02-08 23:03:00,1.496,0.114,244.09,6.0,0.0,0.0,19.0
2007-02-08 23:04:00,1.424,0.088,243.8,5.8,0.0,0.0,18.0
2007-02-08 23:05:00,1.416,0.086,243.1,5.8,0.0,0.0,18.0
2007-02-08 23:06:00,1.42,0.088,243.57,5.8,0.0,0.0,18.0
2007-02-08 23:07:00,1.422,0.088,243.78,5.8,0.0,0.0,18.0
2007-02-08 23:08:00,1.426,0.09,244.23,5.8,0.0,0.0,19.0
2007-02-08 23:09:00,1.43,0.076,243.84,5.8,0.0,0.0,18.0
2007-02-08 23:10:00,1.466,0.122,244.02,6.0,0.0,0.0,18.0
2007-02-08 23:11:00,1.45,0.116,242.8,6.0,0.0,0.0,18.0
2007-02-08 23:12:00,1.46,0.12,244.04,6.0,0.0,0.0,18.0
2007-02-08 23:13:00,1.466,0.124,244.68,6.0,0.0,0.0,19.0
2007-02-08 23:14:00,1.468,0.124,244.92,6.0,0.0,0.0,18.0
2007-02-08 23:15:00,1.466,0.126,244.92,6.0,0.0,0.0,18.0
2007-02-08 23:16:00,1.472,0.13,245.59,6.0,0.0,0.0,19.0
2007-02-08 23:17:00,1.474,0.13,245.9,6.0,0.0,0.0,18.0
2007-02-08 23:18:00,1.486,0.158,245.5,6.0,0.0,0.0,19.0
2007-02-08 23:19:00,1.492,0.152,245.28,6.0,0.0,0.0,18.0
2007-02-08 23:20:00,1.464,0.128,245.18,6.0,0.0,0.0,19.0
2007-02-08 23:21:00,1.464,0.128,245.25,6.0,0.0,0.0,18.0
2007-02-08 23:22:00,1.46,0.126,245.01,6.0,0.0,0.0,19.0
2007-02-08 23:23:00,1.454,0.124,244.52,6.0,0.0,0.0,18.0
2007-02-08 23:24:00,0.372,0.136,244.5,1.8,0.0,0.0,1.0
2007-02-08 23:25:00,0.336,0.112,245.1,1.4,0.0,0.0,0.0
2007-02-08 23:26:00,0.26,0.0,245.13,1.2,0.0,0.0,0.0
2007-02-08 23:27:00,0.26,0.0,245.69,1.2,0.0,0.0,0.0
2007-02-08 23:28:00,0.26,0.0,245.57,1.2,0.0,0.0,0.0
2007-02-08 23:29:00,0.256,0.0,243.1,1.0,0.0,0.0,0.0
2007-02-08 23:30:00,0.256,0.0,242.82,1.0,0.0,0.0,0.0
2007-02-08 23:31:00,0.256,0.0,243.28,1.2,0.0,0.0,0.0
2007-02-08 23:32:00,0.258,0.0,244.01,1.2,0.0,0.0,0.0
2007-02-08 23:33:00,0.258,0.0,244.23,1.2,0.0,0.0,0.0
2007-02-08 23:34:00,0.258,0.0,244.49,1.2,0.0,0.0,0.0
2007-02-08 23:35:00,0.258,0.0,244.33,1.2,0.0,0.0,0.0
2007-02-08 23:36:00,0.256,0.0,243.56,1.2,0.0,0.0,0.0
2007-02-08 23:37:00,0.256,0.0,242.97,1.0,0.0,0.0,0.0
2007-02-08 23:38:00,0.256,0.0,243.65,1.0,0.0,0.0,0.0
2007-02-08 23:39:00,0.258,0.0,244.39,1.2,0.0,0.0,0.0
2007-02-08 23:40:00,0.308,0.048,244.64,1.4,0.0,0.0,0.0
2007-02-08 23:41:00,0.34,0.122,244.47,1.4,0.0,1.0,0.0
2007-02-08 23:42:00,0.342,0.122,244.7,1.4,0.0,1.0,0.0
2007-02-08 23:43:00,0.338,0.12,244.04,1.4,0.0,1.0,0.0
2007-02-08 23:44:00,0.432,0.228,244.8,2.0,0.0,2.0,0.0
2007-02-08 23:45:00,0.418,0.234,245.39,2.0,0.0,1.0,0.0
2007-02-08 23:46:00,0.418,0.234,245.33,2.0,0.0,2.0,0.0
2007-02-08 23:47:00,0.418,0.232,245.07,2.0,0.0,1.0,0.0
2007-02-08 23:48:00,0.422,0.246,247.26,2.0,0.0,1.0,0.0
2007-02-08 23:49:00,0.418,0.24,246.28,2.0,0.0,2.0,0.0
2007-02-08 23:50:00,0.418,0.242,246.66,2.0,0.0,1.0,0.0
2007-02-08 23:51:00,0.414,0.238,246.13,2.0,0.0,2.0,0.0
2007-02-08 23:52:00,0.496,0.326,245.62,2.4,0.0,1.0,0.0
2007-02-08 23:53:00,0.52,0.372,245.05,2.6,0.0,1.0,0.0
2007-02-08 23:54:00,0.514,0.374,245.15,2.6,0.0,2.0,0.0
2007-02-08 23:55:00,0.466,0.302,244.96,2.2,0.0,1.0,0.0
2007-02-08 23:56:00,0.44,0.264,244.89,2.0,0.0,1.0,0.0
2007-02-08 23:57:00,0.44,0.27,245.91,2.0,0.0,2.0,0.0
2007-02-08 23:58:00,0.436,0.268,245.45,2.0,0.0,1.0,0.0
2007-02-08 23:59:00,0.432,0.262,244.44,2.0,0.0,1.0,0.0
2007-02-09 00:00:00,0.43,0.26,244.19,2.0,0.0,2.0,0.0
2007-02-09 00:01:00,0.428,0.26,244.07,2.0,0.0,1.0,0.0
2007-02-09 00:02:00,0.424,0.256,243.41,2.0,0.0,1.0,0.0
2007-02-09 00:03:00,0.424,0.258,243.99,2.0,0.0,1.0,0.0
2007-02-09 00:04:00,0.424,0.26,244.28,2.0,0.0,2.0,0.0
2007-02-09 00:05:00,0.426,0.264,244.92,2.0,0.0,1.0,0.0
2007-02-09 00:06:00,0.424,0.264,244.75,2.0,0.0,1.0,0.0
2007-02-09 00:07:00,0.424,0.262,244.56,2.0,0.0,1.0,0.0
2007-02-09 00:08:00,0.344,0.144,243.91,1.6,0.0,1.0,0.0
2007-02-09 00:09:00,0.33,0.126,245.29,1.4,0.0,2.0,0.0
2007-02-09 00:10:00,0.332,0.132,246.38,1.4,0.0,1.0,0.0
2007-02-09 00:11:00,0.324,0.12,246.53,1.4,0.0,1.0,0.0
2007-02-09 00:12:00,0.26,0.0,246.64,1.2,0.0,0.0,0.0
2007-02-09 00:13:00,0.26,0.0,246.58,1.2,0.0,0.0,0.0
2007-02-09 00:14:00,0.26,0.0,246.73,1.2,0.0,0.0,0.0
2007-02-09 00:15:00,0.26,0.0,246.53,1.2,0.0,0.0,0.0
2007-02-09 00:16:00,0.26,0.0,247.03,1.2,0.0,0.0,0.0
2007-02-09 00:17:00,0.26,0.0,246.61,1.2,0.0,0.0,0.0
2007-02-09 00:18:00,0.26,0.0,246.62,1.2,0.0,0.0,0.0
2007-02-09 00:19:00,0.258,0.0,245.73,1.0,0.0,0.0,0.0
2007-02-09 00:20:00,0.256,0.0,244.91,1.0,0.0,0.0,0.0
2007-02-09 00:21:00,0.256,0.0,244.41,1.0,0.0,0.0,0.0
2007-02-09 00:22:00,0.254,0.0,244.19,1.0,0.0,0.0,0.0
2007-02-09 00:23:00,0.256,0.0,244.68,1.0,0.0,0.0,0.0
2007-02-09 00:24:00,0.254,0.0,244.2,1.0,0.0,0.0,0.0
2007-02-09 00:25:00,0.254,0.0,243.62,1.0,0.0,0.0,0.0
2007-02-09 00:26:00,0.252,0.0,242.66,1.0,0.0,0.0,0.0
2007-02-09 00:27:00,0.252,0.0,242.63,1.0,0.0,0.0,0.0
2007-02-09 00:28:00,0.252,0.0,242.62,1.0,0.0,0.0,0.0
2007-02-09 00:29:00,0.252,0.0,242.34,1.0,0.0,0.0,0.0
2007-02-09 00:30:00,0.288,0.0,241.97,1.4,0.0,0.0,0.0
2007-02-09 00:31:00,0.328,0.092,241.91,1.4,0.0,0.0,0.0
2007-02-09 00:32:00,0.328,0.092,241.87,1.4,0.0,0.0,0.0
2007-02-09 00:33:00,0.328,0.092,241.82,1.4,0.0,0.0,0.0
2007-02-09 00:34:00,0.38,0.14,241.43,1.8,0.0,0.0,0.0
2007-02-09 00:35:00,0.434,0.222,241.03,2.0,0.0,0.0,0.0
2007-02-09 00:36:00,0.428,0.218,240.3,2.0,0.0,0.0,0.0
2007-02-09 00:37:00,0.424,0.218,240.33,2.0,0.0,0.0,0.0
2007-02-09 00:38:00,0.422,0.22,240.55,2.0,0.0,0.0,0.0
2007-02-09 00:39:00,0.42,0.222,240.9,2.0,0.0,0.0,0.0
2007-02-09 00:40:00,0.418,0.222,240.92,2.0,0.0,0.0,0.0
2007-02-09 00:41:00,0.39,0.182,241.57,1.8,0.0,0.0,0.0
2007-02-09 00:42:00,0.35,0.122,241.84,1.6,0.0,0.0,0.0
2007-02-09 00:43:00,0.346,0.12,241.44,1.6,0.0,0.0,0.0
2007-02-09 00:44:00,0.344,0.116,240.85,1.6,0.0,0.0,0.0
2007-02-09 00:45:00,0.344,0.118,241.03,1.6,0.0,0.0,0.0
2007-02-09 00:46:00,0.346,0.122,241.91,1.6,0.0,0.0,0.0
2007-02-09 00:47:00,0.346,0.124,242.64,1.6,0.0,0.0,0.0
2007-02-09 00:48:00,0.346,0.124,242.54,1.6,0.0,0.0,0.0
2007-02-09 00:49:00,0.344,0.122,241.94,1.6,0.0,0.0,0.0
2007-02-09 00:50:00,0.262,0.0,241.76,1.2,0.0,0.0,0.0
2007-02-09 00:51:00,0.25,0.0,241.36,1.0,0.0,0.0,0.0
2007-02-09 00:52:00,0.25,0.0,241.28,1.0,0.0,0.0,0.0
2007-02-09 00:53:00,0.25,0.0,241.54,1.0,0.0,0.0,0.0
2007-02-09 00:54:00,0.252,0.0,242.75,1.0,0.0,0.0,0.0
2007-02-09 00:55:00,0.254,0.0,243.4,1.0,0.0,0.0,0.0
2007-02-09 00:56:00,0.252,0.0,243.16,1.0,0.0,0.0,0.0
2007-02-09 00:57:00,0.254,0.0,243.66,1.0,0.0,0.0,0.0
2007-02-09 00:58:00,0.254,0.0,243.62,1.0,0.0,0.0,0.0
2007-02-09 00:59:00,0.252,0.0,243.12,1.0,0.0,0.0,0.0
2007-02-09 01:00:00,0.252,0.0,242.35,1.0,0.0,0.0,0.0
2007-02-09 01:01:00,0.252,0.0,242.69,1.0,0.0,0.0,0.0
2007-02-09 01:02:00,0.25,0.0,242.0,1.0,0.0,0.0,0.0
2007-02-09 01:03:00,0.252,0.0,242.55,1.0,0.0,0.0,0.0
2007-02-09 01:04:00,0.252,0.0,242.94,1.0,0.0,0.0,0.0
2007-02-09 01:05:00,0.254,0.0,243.06,1.0,0.0,0.0,0.0
2007-02-09 01:06:00,0.252,0.0,242.8,1.0,0.0,0.0,0.0
2007-02-09 01:07:00,0.252,0.0,242.36,1.0,0.0,0.0,0.0
2007-02-09 01:08:00,0.25,0.0,241.61,1.0,0.0,0.0,0.0
2007-02-09 01:09:00,0.252,0.0,242.42,1.0,0.0,0.0,0.0
2007-02-09 01:10:00,0.252,0.0,243.03,1.0,0.0,0.0,0.0
2007-02-09 01:11:00,0.252,0.0,243.12,1.0,0.0,0.0,0.0
2007-02-09 01:12:00,0.254,0.0,243.43,1.0,0.0,0.0,0.0
2007-02-09 01:13:00,0.254,0.0,243.35,1.0,0.0,0.0,0.0
2007-02-09 01:14:00,0.252,0.0,242.55,1.0,0.0,0.0,0.0
2007-02-09 01:15:00,0.254,0.0,243.5,1.0,0.0,0.0,0.0
2007-02-09 01:16:00,0.252,0.0,242.9,1.0,0.0,0.0,0.0
2007-02-09 01:17:00,0.378,0.13,242.93,1.6,0.0,0.0,0.0
2007-02-09 01:18:00,0.432,0.202,243.16,2.0,0.0,0.0,0.0
2007-02-09 01:19:00,0.434,0.234,243.02,2.0,0.0,0.0,0.0
2007-02-09 01:20:00,0.434,0.232,242.9,2.0,0.0,0.0,0.0
2007-02-09 01:21:00,0.432,0.236,243.49,2.0,0.0,0.0,0.0
2007-02-09 01:22:00,0.43,0.234,243.11,2.0,0.0,0.0,0.0
2007-02-09 01:23:00,0.426,0.232,242.67,2.0,0.0,0.0,0.0
2007-02-09 01:24:00,0.422,0.228,242.26,2.0,0.0,0.0,0.0
2007-02-09 01:25:00,0.42,0.224,241.74,2.0,0.0,0.0,0.0
2007-02-09 01:26:00,0.418,0.224,241.66,2.0,0.0,0.0,0.0
2007-02-09 01:27:00,0.416,0.224,241.54,2.0,0.0,0.0,0.0
2007-02-09 01:28:00,0.414,0.226,241.81,2.0,0.0,0.0,0.0
2007-02-09 01:29:00,0.35,0.13,241.98,1.6,0.0,0.0,0.0
2007-02-09 01:30:00,0.346,0.126,242.59,1.6,0.0,0.0,0.0
2007-02-09 01:31:00,0.346,0.126,242.7,1.6,0.0,0.0,0.0
2007-02-09 01:32:00,0.27,0.0,243.29,1.2,0.0,0.0,0.0
2007-02-09 01:33:00,0.254,0.0,243.51,1.0,0.0,0.0,0.0
2007-02-09 01:34:00,0.252,0.0,243.1,1.0,0.0,0.0,0.0
2007-02-09 01:35:00,0.254,0.0,243.16,1.0,0.0,0.0,0.0
2007-02-09 01:36:00,0.254,0.0,243.53,1.0,0.0,0.0,0.0
2007-02-09 01:37:00,0.252,0.0,242.4,1.0,0.0,0.0,0.0
2007-02-09 01:38:00,0.25,0.0,241.25,1.0,0.0,0.0,0.0
2007-02-09 01:39:00,0.25,0.0,241.36,1.0,0.0,0.0,0.0
2007-02-09 01:40:00,0.25,0.0,242.01,1.0,0.0,0.0,0.0
2007-02-09 01:41:00,0.25,0.0,242.07,1.0,0.0,0.0,0.0
2007-02-09 01:42:00,0.25,0.0,241.79,1.0,0.0,0.0,0.0
2007-02-09 01:43:00,0.25,0.0,242.03,1.0,0.0,0.0,0.0
2007-02-09 01:44:00,0.25,0.0,241.1,1.0,0.0,0.0,0.0
2007-02-09 01:45:00,0.25,0.0,241.42,1.0,0.0,0.0,0.0
2007-02-09 01:46:00,0.252,0.0,242.44,1.0,0.0,0.0,0.0
2007-02-09 01:47:00,0.252,0.0,242.37,1.0,0.0,0.0,0.0
2007-02-09 01:48:00,0.252,0.0,242.62,1.0,0.0,0.0,0.0
2007-02-09 01:49:00,0.254,0.0,243.24,1.0,0.0,0.0,0.0
2007-02-09 01:50:00,0.252,0.0,242.55,1.0,0.0,0.0,0.0
2007-02-09 01:51:00,0.25,0.0,241.77,1.0,0.0,0.0,0.0
2007-02-09 01:52:00,0.252,0.0,241.95,1.0,0.0,0.0,0.0
2007-02-09 01:53:00,0.252,0.0,242.31,1.0,0.0,0.0,0.0
2007-02-09 01:54:00,0.254,0.0,243.44,1.0,0.0,0.0,0.0
2007-02-09 01:55:00,0.254,0.0,243.11,1.0,0.0,0.0,0.0
2007-02-09 01:56:00,0.252,0.0,242.75,1.0,0.0,0.0,0.0
2007-02-09 01:57:00,0.25,0.0,243.41,1.0,0.0,0.0,0.0
2007-02-09 01:58:00,0.226,0.0,243.46,1.0,0.0,0.0,0.0
2007-02-09 01:59:00,0.302,0.072,244.47,1.4,0.0,0.0,0.0
2007-02-09 02:00:00,0.338,0.132,244.21,1.4,0.0,0.0,0.0
2007-02-09 02:01:00,0.336,0.136,245.09,1.4,0.0,0.0,0.0
2007-02-09 02:02:00,0.336,0.136,244.97,1.4,0.0,0.0,0.0
2007-02-09 02:03:00,0.334,0.138,245.18,1.4,0.0,0.0,0.0
2007-02-09 02:04:00,0.33,0.132,244.2,1.4,0.0,0.0,0.0
2007-02-09 02:05:00,0.33,0.136,244.8,1.4,0.0,0.0,0.0
2007-02-09 02:06:00,0.382,0.188,245.02,1.8,0.0,0.0,0.0
2007-02-09 02:07:00,0.406,0.246,245.3,1.8,0.0,0.0,0.0
2007-02-09 02:08:00,0.406,0.248,245.47,1.8,0.0,0.0,0.0
2007-02-09 02:09:00,0.402,0.242,244.58,1.8,0.0,0.0,0.0
2007-02-09 02:10:00,0.4,0.24,244.24,1.8,0.0,0.0,0.0
2007-02-09 02:11:00,0.4,0.244,244.88,1.8,0.0,0.0,0.0
2007-02-09 02:12:00,0.4,0.248,245.47,1.8,0.0,0.0,0.0
2007-02-09 02:13:00,0.398,0.248,245.47,1.8,0.0,0.0,0.0
2007-02-09 02:14:00,0.336,0.158,245.25,1.6,0.0,0.0,0.0
2007-02-09 02:15:00,0.3,0.104,244.82,1.2,0.0,0.0,0.0
2007-02-09 02:16:00,0.3,0.104,245.22,1.2,0.0,0.0,0.0
2007-02-09 02:17:00,0.23,0.0,245.45,1.0,0.0,0.0,0.0
2007-02-09 02:18:00,0.23,0.0,245.55,1.0,0.0,0.0,0.0
2007-02-09 02:19:00,0.232,0.0,246.37,1.0,0.0,0.0,0.0
2007-02-09 02:20:00,0.23,0.0,245.66,1.0,0.0,0.0,0.0
2007-02-09 02:21:00,0.232,0.0,246.36,1.0,0.0,0.0,0.0
2007-02-09 02:22:00,0.234,0.0,247.24,1.0,0.0,0.0,0.0
2007-02-09 02:23:00,0.234,0.0,247.49,1.0,0.0,0.0,0.0
2007-02-09 02:24:00,0.234,0.0,247.16,1.0,0.0,0.0,0.0
2007-02-09 02:25:00,0.232,0.0,246.99,1.0,0.0,0.0,0.0
2007-02-09 02:26:00,0.302,0.086,246.32,1.4,0.0,0.0,0.0
2007-02-09 02:27:00,0.318,0.134,247.12,1.4,0.0,1.0,0.0
2007-02-09 02:28:00,0.314,0.128,246.04,1.4,0.0,1.0,0.0
2007-02-09 02:29:00,0.312,0.124,244.93,1.4,0.0,2.0,0.0
2007-02-09 02:30:00,0.312,0.122,244.64,1.4,0.0,1.0,0.0
2007-02-09 02:31:00,0.314,0.122,244.85,1.4,0.0,2.0,0.0
